23,CCl3,30,Furfural,-64.38,48.48
23,CCl3,32,I,86.4,21.76
23,CCl3,35,Me2SO,363.7,-343.6
23,CCl3,37,ClCC,111.2,-149.8
23,CCl3,41,COO,255.8,-193
23,CCl3,44,NMP,-35.68,-196.2
23,CCl3,48,CH2S,565.9,-363.1
24,CCl4,25,ACCl,-75.97,248.4
24,CCl4,26,CNO2,490.9,-34.68
24,CCl4,27,ACNO2,534.7,514.6
24,CCl4,28,CS2,132.2,-60.71
24,CCl4,30,Furfural,546.7,-133.1
24,CCl4,32,I,247.8,48.49
24,CCl4,33,Br,146.6,77.55
24,CCl4,35,Me2SO,337.7,-58.43
24,CCl4,36,ACRY,369.5,-85.15
24,CCl4,37,ClCC,187.1,-134.2
24,CCl4,38,ACF,215.2,-124.6
24,CCl4,39,DMF,498.6,-186.7
24,CCl4,41,COO,256.5,335.7
24,CCl4,43,SiO,233.1,70.81
24,CCl4,47,OCCOH,423.1,3.163
24,CCl4,48,CH2S,63.95,-11.3
24,CCl4,50,Thioph,108.5,-79.34
25,ACCl,26,CNO2,132.7,132.9
25,ACCl,27,ACNO2,2213,-123.1
25,ACCl,33,Br,593.4,-185.3
25,ACCl,41,COO,-71.18,956.1
25,ACCl,44,NMP,-209.7,161.5
25,ACCl,47,OCCOH,434.1,7.082
26,CNO2,27,ACNO2,533.2,-85.12
26,CNO2,28,CS2,320.2,277.8
26,CNO2,31,DOH,139.8,481.3
26,CNO2,32,I,304.3,64.28
26,CNO2,33,Br,10.17,125.3
26,CNO2,34,C~C,-27.7,174.4
26,CNO2,37,ClCC,10.76,379.4
26,CNO2,39,DMF,-223.1,223.6
26,CNO2,41,COO,248.4,-124.7
26,CNO2,45,CClF,-218.9,844
26,CNO2,50,Thioph,-4.565,176.3
27,ACNO2,32,I,2990,2448
27,ACNO2,33,Br,-124,4228
28,CS2,32,I,292.7,-27.545
28,CS2,37,ClCC,-47.37,167.9
28,CS2,41,COO,469.8,885.5
29,CH3SH,35,Me2SO,31.66,85.7
29,CH3SH,39,DMF,78.92,-71
29,CH3SH,44,NMP,1004,-274.1
29,CH3SH,48,CH2S,-18.27,6.971
30,Furfural,41,COO,43.37,-64.28
31,DOH,35,Me2SO,-417.2,535.8
31,DOH,39,DMF,302.2,-191.7
31,DOH,41,COO,347.8,-264.3
31,DOH,44,NMP,-262,262
31,DOH,47,OCCOH,-353.5,515.8
32,I,41,COO,68.55,288.1
33,Br,35,Me2SO,32.9,-111.2
33,Br,41,COO,-195.1,627.7
34,C~C,37,ClCC,2073,631.5
34,C~C,39,DMF,-119.8,6.699
35,Me2SO,39,DMF,-97.71,136.6
35,Me2SO,41,COO,153.7,-29.34
36,ACRY,39,DMF,-8.804,5.15
36,ACRY,41,COO,423.4,-53.91
37,ClCC,39,DMF,255,-137.7
37,ClCC,41,COO,730.8,-198
37,ClCC,44,NMP,26.35,-66.31
37,ClCC,48,CH2S,2429,148.9
38,ACF,40,CF2,-117.2,185.6
39,DMF,40,CF2,-5.579,55.8
39,DMF,41,COO,72.31,-28.65
40,CF2,45,CClF,111.8,-32.17
41,COO,47,OCCOH,122.4,101.2
42,SiH2,43,SiO,-2166,745.3
